,id,age,country,practice_1,practice_2,time,selected_answer,set,sentence_type
3929,f16021fd2164efcfb32400c1bd46147c,32,united states,correct,correct,1802,correct,set_21,GP_improb_simple_question
3930,e5e6016877ceab6740c3829ca380a582,58,uk,correct,correct,1205,correct,set_15,GP_prob_simple_question
3931,d0b3e3bdf77c8b1c503c1c4246c6248f,65,UK,correct,correct,4532,correct,set_7,GP_improb_GP_question
3932,77cdcb2347db53d2e4606677dacfe715,46,USA,correct,correct,3197,correct,set_26,GP_prob_simple_question
3933,a07068a71f36f7ec63bf201e804d474f,24,usa,correct,correct,6000,incorrect,set_7,GP_prob_simple_question
3934,c14ab5e47c11b5a35a1bcc884723060a,34,US,correct,correct,1619,correct,set_24,GP_improb_simple_question
3935,3d84491b80b841a4d39a119dbc0f70d8,50,United Kingdom,correct,correct,2931,correct,set_21,GP_improb_simple_question
3936,142856d5b10f2f49a4ef02bee49519b9,43,USA,correct,correct,2133,correct,set_28,GP_improb_simple_question
3937,b73dbe526b0a10b1542d8f8fefdb6534,21,USA,correct,correct,1270,correct,set_28,GP_improb_simple_question
3938,57b5d10893253bf857fba895ebe16c4a,59,UK,incorrect,incorrect,1760,correct,set_24,GP_improb_simple_question
3939,c1c5426ff8bb699bfb06a4308e405234,54,Australia,correct,correct,1815,correct,set_26,GP_prob_GP_question
3940,0e0bfc0c3ab6868f7120f5746a5d3a3b,35,United Kingdom,correct,correct,2663,correct,set_22,nonGP_improb_simple_question
3941,69bed794ce2446017153acce4d37a90e,41,north of ireland,correct,correct,1393,correct,set_26,GP_improb_simple_question
3942,d3e95a198dbb7bacbb58e658dd90d1ab,35,United States,correct,incorrect,950,incorrect,set_29,GP_prob_simple_question
3943,2486c0470cbe6ccad1323da9f4266f0e,59,UK,correct,correct,1489,correct,set_26,GP_prob_simple_question
3944,8b53e8cc8a4c4d30d22be55a31d9c7a8,59,UK,incorrect,correct,1758,correct,set_28,GP_improb_simple_question
3945,a2ee703310f55800a264095ebc8ded64,21,United Kingdom,correct,correct,1127,correct,set_28,GP_improb_simple_question
3946,e73171075adb9c67fdc74a6de859c54d,33,UK,correct,correct,2540,correct,set_29,GP_prob_simple_question
3947,3e6535a371084cc66776aa0097657894,33,UK,correct,correct,2982,incorrect,set_32,GP_prob_simple_question
3948,48c309a4577cef652adc3e9667b5a956,56,UK,correct,correct,2881,correct,set_22,nonGP_improb_simple_question
3949,47c33a1f868d02aa30e961c8b4323e46,29,USA,correct,correct,1079,correct,set_29,GP_prob_simple_question
3950,0f1b53b144bb48b71a22a786ee63e4e3,50,UK,correct,correct,1101,correct,set_28,GP_improb_simple_question
3951,1c1f57c03e98afee3c8e51e256625429,312,UK,correct,incorrect,1402,correct,set_29,GP_prob_simple_question
3952,1ae04998a52507029c52311cc5370974,38,United Kingdom,correct,correct,1134,correct,set_29,GP_prob_simple_question
3953,196e06650d84413ee439628a4bca697c,50,United Kingdom,incorrect,correct,2213,correct,set_29,GP_prob_simple_question
3954,902502bbc327f4e2bea66bcb3b8de93d,55,uk,correct,correct,1006,correct,set_29,GP_prob_simple_question
3955,add4f3084c049c2889024d68abe9ff39,21,uk,correct,correct,1793,correct,set_45,GP_improb_simple_question
3956,5bd830b63d45ce4bd7d830cc21ca8cf8,49,UK,correct,correct,2115,incorrect,set_32,GP_prob_simple_question
3957,74f5b5a5efa0a7a079b9b9e7a4495ed7,39,USA,correct,correct,1152,correct,set_34,GP_improb_simple_question
3958,58c8e50fb9a964581a2a078b339c2fe5,42,USA,correct,correct,1376,correct,set_34,GP_improb_simple_question
3959,9e4aa28c19736fa06a607b1557f3fe6d,52,uk,correct,correct,3361,correct,set_32,GP_prob_simple_question
3960,10b7bad4e25c4b9d2300e036bf97cc36,35,USA,correct,correct,1632,correct,set_35,GP_improb_simple_question
3961,a4e2eae85846505d3997c0dacf9f5933,36,Scotland,correct,correct,1603,correct,set_37,GP_improb_simple_question
3962,b9e1e7ce7b18c2ae55f6edd91c84948c,74,United States,correct,correct,2377,incorrect,set_32,nonGP_prob_GP_question
3963,a4eed6b1362decd82b54d909308376dd,26,Born in China%2C Have lived in the US since I was 8 months,correct,correct,1610,correct,set_35,nonGP_prob_simple_question
3964,8944609416414ab26f7044788b435859,35,usa,correct,correct,2505,correct,set_39,nonGP_improb_simple_question
3965,acec0238f9f39791b5e7dedfdcee5d5c,45,UK,correct,correct,1386,correct,set_37,GP_improb_simple_question
3966,36dfeca99ab489c8825b19d1e1f6d622,29,USA,correct,correct,6000,incorrect,set_hyp5_1,nonGP_reflexive_GP_question
3967,36209843d8d3979c072cb8e6794cb2d8,30,United States,correct,correct,1612,correct,set_45,GP_improb_simple_question
3968,690e1c9b0a5c294b64b802dc1dd6a5a7,63,uk,incorrect,incorrect,1862,correct,set_35,nonGP_improb_simple_question
3969,7e7201179fb5230cf0159340df9a820e,38,United States,correct,correct,4125,correct,set_39,nonGP_improb_simple_question
3970,c3cbb18a34c8b6be45196044dc811b23,53,United Kingdom,correct,incorrect,2020,correct,set_28,GP_improb_simple_question
3971,405ca82a7fd8bc9689dca46cb383f80d,26,Scotland,correct,correct,1308,correct,set_45,GP_improb_simple_question
3972,223c57bfed9a867f554f0fce3de7ef63,35,United States,correct,correct,2713,incorrect,set_45,nonGP_improb_GP_question
3973,8cc75e34ca96450f081e090c27d9f47c,21,The United States of America,correct,incorrect,1308,correct,set_45,GP_improb_simple_question
3974,edc7b7c989d77190debb5cb0b55257df,30,United States,correct,correct,2108,correct,set_hyp5_3,nonGP_reflexive_simple_question
3975,96366da98fd4cb2a0e634b8893242a34,53,United Kingdom,incorrect,correct,1568,correct,set_35,nonGP_prob_simple_question
3976,1c56d2c9de4ca7a9bf7ca97ac315cf4c,36,England,correct,correct,2317,correct,set_hyp5_1,nonGP_reflexive_GP_question
3977,9878d9a8c7fabab82ec0c7012a85ee52,26,US,correct,correct,3895,correct,set_hyp5_13,nonGP_reflexive_GP_question
3978,6649a1f9a159238363f0642315110be0,56,UK,incorrect,correct,2100,incorrect,set_45,GP_improb_simple_question
3979,b1a36106ff92ffe863687093faa06c61,24,england,incorrect,correct,2365,incorrect,set_hyp5_1,nonGP_reflexive_GP_question
3980,a14b7543801390d232f4a01de07453dc,41,UK,correct,correct,2759,correct,set_12,nonGP_improb_GP_question
3981,f2573d850a4aba58d90e0d35d0a7aed9,25,United States,correct,correct,671,correct,set_hyp5_3,nonGP_reflexive_simple_question
3982,874c4e44b26e485e40fd28ace00115fe,24,United States,correct,correct,6000,incorrect,set_hyp5_17,nonGP_reflexive_GP_question
3983,2514f1eb3964742daf4edf9b773892d2,41,England,correct,correct,2064,incorrect,set_45,nonGP_improb_GP_question
3984,e9f38c59afceedb360268d2809190ef6,44,United Kingdom,correct,correct,2148,incorrect,set_41,GP_improb_GP_question
3985,a3a2b01c24c5d9024c9ddbaa0de7c9fc,25,England,correct,correct,2826,correct,set_hyp5_1,nonGP_reflexive_GP_question
3986,f9c8e28c13268f455adcec27a0bfa1f3,22,United Kingdom,correct,correct,1643,correct,set_12,nonGP_improb_GP_question
3987,1b8db4a17b49c2a52b8df9ffcb45a49b,41,GB,correct,incorrect,1216,correct,set_hyp5_12,GP_reflexive_simple_question
3988,c7f0e09bd5caa00e9bfb2e3a1bdafa83,31,US,correct,correct,2935,incorrect,set_12,nonGP_improb_GP_question
3989,9d632d56334c15692d4a4c4d940bb280,26,u.s,correct,correct,1634,incorrect,set_2,GP_prob_GP_question
3990,4b7452bc44f35cab21a2524c2f330484,32,UK,correct,incorrect,2495,correct,set_hyp5_6,GP_reflexive_simple_question
3991,f74ba24baa972b51f462834969616c8a,21,United States,correct,correct,2026,incorrect,set_12,nonGP_improb_GP_question
3992,e2eef5e41016fd6842c397330a8779dd,43,United Kingdom,correct,correct,1120,correct,set_hyp5_6,GP_reflexive_simple_question
3993,3375b45f7d6831d98e32959003315ab7,40,United States of America,incorrect,correct,1078,incorrect,set_2,GP_prob_GP_question
3994,0dfe2b6a65129a0b6feaec675b4c2671,43,United States,correct,correct,1257,correct,set_13,GP_prob_simple_question
3995,01e0c97faf475a5fc7dac37744aa7776,28,nigeria,correct,correct,2256,correct,set_37,GP_improb_simple_question
3996,1862d7ad3ea1ef8c2aa7950ab4bf5b8b,67,United Kingdom,correct,correct,2700,correct,set_39,nonGP_improb_simple_question
3997,d25c4d0890089d308a9b338bdb5bdbf0,82,USA,incorrect,incorrect,4743,incorrect,set_41,nonGP_prob_GP_question
3998,6997c91702c3194c309b4fa1319fd737,50,UK,correct,correct,5716,incorrect,set_6,nonGP_prob_GP_question
3999,3d9011cd07b5c259cf6ae2ad669788b8,32,usa,correct,incorrect,3243,incorrect,set_12,nonGP_improb_GP_question
4000,e0379f296bbcfe6038d917ce798d02c0,25,USA,correct,correct,1965,correct,set_6,nonGP_improb_simple_question
4001,63f7d2d28ea534c23ed2ac875f3d7a47,47,uk,correct,incorrect,1912,correct,set_4,nonGP_prob_simple_question
4002,f7059f2b38f090c26b0b98931b17f49f,37,United States,correct,correct,2344,correct,set_5,nonGP_improb_GP_question
4003,2e0f597bddd6c1c2a979932a7212dd5b,49,UK,correct,correct,1289,correct,set_hyp5_12,GP_reflexive_simple_question
4004,c8772065f8e2d216530694587895e9a6,41,India,correct,correct,3621,incorrect,set_6,nonGP_prob_GP_question
4005,bf34d780226c3a480d08a1b6a16bbcb5,28,UK,correct,correct,3002,incorrect,set_11,GP_prob_GP_question
4006,c25ec14e22fb95658893ff0fb603bf56,49,usa,incorrect,correct,4076,correct,set_7,GP_improb_GP_question
4007,db9f1d4caa071add2e8f92d98ee35b91,54,United Kingdom,correct,correct,3401,correct,set_8,GP_improb_GP_question
4008,a3b7360cbf13893f80ecad25269ea07c,50,UK,correct,correct,1867,incorrect,set_9,nonGP_prob_GP_question
4009,ca48f93884db27ea219c0c1c2de3e63f,36,Canada,correct,correct,2064,correct,set_13,nonGP_improb_GP_question
4010,99463adf2924008aa7a0662b7b7dae69,28,United States of America,correct,correct,1284,correct,set_22,nonGP_improb_simple_question
4011,85e0c1ee93095c61336482749481c0bd,44,UK,correct,correct,2216,correct,set_21,GP_improb_simple_question
4012,aea33c6087e407bcb7bc8a51c17fd6e6,27,USA,correct,correct,757,correct,set_17,nonGP_prob_simple_question
4013,2a5cdf74bb1b60df0f40fb550888574b,54,USA,incorrect,correct,2759,incorrect,set_hyp5_13,nonGP_reflexive_GP_question
4014,ef4ce8138dac6dc9408c82cd78891863,36,USA,correct,correct,1112,correct,set_24,GP_improb_simple_question
4015,98281930bc2989404d49494a5e555602,40,USA,correct,correct,1943,incorrect,set_16,nonGP_prob_GP_question
4016,8d3b4df805d69a58caa124107dffab7f,25,England,correct,correct,1551,correct,set_23,nonGP_improb_simple_question
4017,7fbdcbac2fc7740612768d7ffe331a2a,51,USA,correct,correct,1864,correct,set_16,nonGP_improb_simple_question
4018,8cb2182dbbb55bdff869e3eb0234fc37,35,USA,correct,correct,2154,correct,set_16,nonGP_improb_simple_question
4019,68d264cff987448e12ebeb561573818f,31,United States,correct,correct,1461,correct,set_24,GP_improb_simple_question
4020,be42762227587962d2d66866bb005d6e,45,UK,correct,correct,2614,correct,set_16,nonGP_improb_simple_question
4021,6c26807405ddcb7fe0b3b499acad9605,35,United Kingdom,incorrect,correct,3830,incorrect,set_16,nonGP_prob_GP_question
4022,9059c62834f83c35db91ee2a070a1221,31,USA,correct,correct,3198,incorrect,set_16,nonGP_prob_GP_question
4023,88e7949f4bd6bc0a37f4cbb0c654ccd1,39,United States,correct,correct,3795,incorrect,set_25,GP_prob_GP_question
4024,bb89ff5db7bcb2dfb2e9dd657da504d9,31,USA,correct,correct,1104,correct,set_23,nonGP_improb_simple_question
4025,33d83f2058cb36604c44d251ba9bbefd,25,UK,correct,correct,2496,incorrect,set_25,GP_prob_GP_question
4026,9f998219466ff823ff11c09ba1b92fef,35,United States,correct,correct,2386,correct,set_16,nonGP_improb_simple_question
4027,ad24b4b9d38f0ee61f510bc7a7fa1dbb,38,UK,correct,correct,2089,incorrect,set_25,GP_prob_GP_question
4028,5793dd286a0c0c99dddc560d29894a24,57,USA,correct,correct,1610,correct,set_23,nonGP_improb_simple_question
4029,88f5f23cc0ce428ba5a65b0f7e72e911,60,United Kingdom,incorrect,incorrect,4224,correct,set_25,GP_improb_GP_question
4030,56c2fdbcb96861c630d1d20bd214bad3,47,UK,correct,correct,4376,correct,set_16,GP_improb_GP_question
4031,6868a012c84c4d6032576869e1723696,29,United Kingdom,correct,incorrect,2819,correct,set_26,GP_prob_GP_question
4032,96c9de3ee932cbb93a733cc75ad5a6f8,44,USA,correct,correct,1424,correct,set_24,nonGP_improb_simple_question
4033,3ce16fba2069b03b04624dc89cac7d76,52,United Kingdom,correct,correct,2521,correct,set_35,GP_improb_simple_question
4034,293063cd1d9f4db46c4460ed6cf934f7,41,uk,correct,correct,2219,incorrect,set_25,GP_improb_GP_question
4035,14cb40f9f0989dd3f8da43264162d4ff,27,US,correct,correct,2795,incorrect,set_41,GP_improb_GP_question
4036,cfee9771915aa57dae3befe5adf9bce3,54,United Kingdom,correct,correct,2314,correct,set_26,GP_prob_simple_question
4037,9ac0fdb59757e933064c7a02e8d7b4b5,28,USA,correct,correct,2115,incorrect,set_37,nonGP_prob_GP_question
4038,968c11edba688b637e581bb56d3b3a2e,54,US,correct,correct,1863,correct,set_42,GP_prob_simple_question
4039,933378bce4bd55064f60d9000a922360,32,United Kingdom,correct,correct,1660,incorrect,set_41,nonGP_improb_GP_question
4040,d64d2854b0a453f3228b0364fcd867d0,28,Nigeria,correct,correct,1984,correct,set_12,GP_prob_simple_question
4041,a06a14788f98ee723d91c33c6b187b31,59,USA,correct,correct,5387,incorrect,set_32,nonGP_prob_GP_question
4042,7142b52c7ec4fec1b309609e443cf2e5,35,USA,correct,correct,2485,correct,set_28,GP_prob_simple_question
4043,568e126587b921ef91f5980706d3e158,38,USA,correct,correct,1566,incorrect,set_42,GP_improb_GP_question
4044,f7bdc39eb8ba594253f370e2e71fca4d,39,United Kingdom,correct,incorrect,2670,correct,set_42,GP_prob_simple_question
4045,5ece54de848787f058d53b4f74ccb0b7,58,USA,correct,correct,2149,incorrect,set_45,nonGP_improb_GP_question
4046,455df4502b8a2288df63ac987885f42a,72,USA,incorrect,correct,3028,incorrect,set_42,GP_improb_GP_question
4047,84852de9e6b5ec7fb514fa17dae94bd6,32,usa,correct,incorrect,3514,correct,set_hyp5_17,nonGP_reflexive_simple_question
4048,79a3fc698ac7578186995112973067b8,57,England,correct,correct,2762,incorrect,set_16,GP_improb_GP_question
4049,cc9937cc8e32eec7f9eaecd5f92a1b13,30,USA,correct,correct,6000,incorrect,set_12,nonGP_improb_GP_question
4050,bd28346218e3afc7f1c1fc1b04ee440e,25,United States,correct,correct,3552,incorrect,set_hyp5_22,nonGP_reflexive_GP_question
4051,8686dd224be529cd2c6e13a13a674c61,49,United Kingdom,correct,correct,1984,correct,set_hyp5_22,nonGP_reflexive_GP_question
4052,e84d9739d7a11673edee65bb3fbb280c,25,UK,correct,correct,697,correct,set_hyp5_17,nonGP_reflexive_simple_question
4053,33c8507796294162e0314e396ad35666,30,England,correct,correct,1765,correct,set_hyp5_12,GP_reflexive_simple_question
4054,de5bb4605b8e470fba9946477ab07139,32,USA,correct,correct,2643,correct,set_hyp5_24,GP_reflexive_simple_question
4055,2f1c03e1ee60de85fc3ee67f595942dd,24,USA,correct,correct,1929,correct,set_hyp5_24,GP_reflexive_simple_question
4056,4d98fbe4d6db15a1a11565d382ef3e75,56,UK,correct,correct,2292,correct,set_hyp5_24,GP_reflexive_simple_question
4057,5a9fa65ac10f315e1693df43f3310fcf,54,United States,correct,correct,3309,incorrect,set_3,nonGP_prob_GP_question
4058,49b4da4a80777a7252e7190fb20c9719,25,United Kingdom,correct,correct,3062,correct,set_3,nonGP_prob_GP_question
4059,edeff97d33f66df33ffffc516dc7d44d,22,United States,correct,correct,1565,incorrect,set_3,nonGP_prob_GP_question
4060,78db69e088613b7157f13a858dd67a8a,34,USA,correct,correct,973,correct,set_3,nonGP_prob_GP_question
4061,8460bbdc3d1372dac418b5bd71814a77,44,UK,correct,correct,3853,incorrect,set_3,nonGP_prob_GP_question
4062,130880a2320a782ff4f262a85b5c5bd0,65,UK,correct,correct,6000,incorrect,set_4,nonGP_improb_GP_question
4063,244894fcae78cb0033b19b0adb73a323,37,England,correct,correct,2371,incorrect,set_4,nonGP_improb_GP_question
4064,9022c78ac247d9fd27f7396429db1ae2,28,United States,correct,correct,3360,correct,set_23,nonGP_improb_GP_question
4065,751f2c73ca6e4eba86f16b82dbb24712,28,USA,correct,correct,3717,correct,set_23,nonGP_improb_GP_question
4066,3b3b28be251b3d60211faf59021305ea,37,United States,correct,correct,2585,incorrect,set_23,nonGP_improb_GP_question
4067,a4c61b99b02801b647a419103b80574c,37,United States,correct,correct,2367,correct,set_23,nonGP_improb_GP_question
4068,7571b0f4d2b2f6ddbf8ad3df9c06c6b6,51,usa,correct,correct,6000,incorrect,set_23,nonGP_improb_GP_question
4069,1c8a1de148b67925c6f153dcfb832147,40,England,correct,correct,3343,correct,set_23,nonGP_improb_GP_question
4070,06249c7fdcfb15e6dddb428ea1a08efd,30,US,correct,correct,1964,correct,set_23,nonGP_improb_GP_question
4071,96e81458f5f80d71d39a2273763ab7c8,49,USA,correct,correct,1501,correct,set_23,nonGP_improb_GP_question
4072,d5e0ccb12ab6fcefd6417eb98fc49d86,27,US,correct,correct,2259,incorrect,set_23,nonGP_improb_GP_question
4073,4fab02f6b1492c0838a72cc909a72601,44,USA,correct,correct,2468,incorrect,set_23,nonGP_improb_GP_question
4074,c60d097aa7ea74d0859b10f100dc7dfd,28,United States,correct,correct,3277,correct,set_23,nonGP_improb_GP_question
4075,95df272c462f459bb2b7d6b55bb8a40a,30,USA,correct,correct,1265,incorrect,set_23,nonGP_improb_GP_question
4076,ca585403724964f3bb71a45de5bc25d8,36,Uk,correct,correct,1175,correct,set_24,nonGP_prob_GP_question
4077,15fab87eb04efffb61485f9c750c1a7c,43,UK,correct,correct,5408,incorrect,set_23,nonGP_improb_GP_question
4078,afcdc63744f272c7b4b39f0bde36a8a1,39,USA,correct,correct,2804,incorrect,set_23,nonGP_improb_GP_question
4079,22a319ed26fd6f1888b192de5c4437cf,25,United States,correct,correct,2128,incorrect,set_23,nonGP_improb_GP_question
4080,2b4ce43439e543a0d1dfe40f9947d4e3,44,United Kingdom,correct,correct,2180,incorrect,set_24,nonGP_prob_GP_question
4081,14a9906bf7dcc306f9cb208a63eb2231,37,United Kingdom,correct,correct,1875,correct,set_23,nonGP_improb_GP_question
4082,96ec57f137ef4b96c05de62026d58da6,40,usa,correct,correct,3515,correct,set_23,nonGP_improb_GP_question
4083,f1a8212e1f949c5b07f187cbff75e65e,38,United States,correct,correct,1818,correct,set_24,nonGP_prob_GP_question
4084,2870d5737d80ee9694781a3084347050,41,US,correct,correct,1696,incorrect,set_23,nonGP_improb_GP_question
4085,e0dddfbefeae87dc066ed07d22a91301,28,united kingdom,correct,correct,2276,correct,set_23,nonGP_improb_GP_question
4086,16f638744a2f2c440f3d0b4c9aea2f77,23,UK,correct,correct,2464,incorrect,set_23,nonGP_improb_GP_question
4087,a097d825cddf9ec1a1013bee02acdbb9,42,United States,correct,correct,5291,correct,set_23,nonGP_improb_GP_question
4088,b80ef4f2d72018f2383674de0bd3fbf4,41,United Kingdom,correct,correct,2342,correct,set_24,nonGP_prob_GP_question
4089,877aea6d6531f0dfeb3fad5b371e37b8,51,GB,correct,correct,4495,incorrect,set_23,nonGP_improb_GP_question
4090,dad4b00cc9a6b01a7023a1504773218b,26,USA,correct,correct,1574,correct,set_24,nonGP_prob_GP_question
4091,4bc2d1f9a9c807105dbc96bedb9c8cce,59,GB,correct,correct,2775,incorrect,set_23,nonGP_improb_GP_question
4092,caa3999fca8a8ed1271d66ef1655ecaa,42,Scotland,correct,correct,1503,correct,set_23,nonGP_improb_GP_question
4093,c3f6f406d9558034ec8d938e52cb468a,47,USA,correct,correct,4766,correct,set_23,nonGP_improb_GP_question
4094,4b46c4695337a5cb4817651fee9d96dc,31,England,correct,correct,1364,incorrect,set_23,nonGP_improb_GP_question
4095,f4d9e5c64822a24b4b0caf09a9ad4db8,27,USA,correct,correct,2668,correct,set_24,nonGP_prob_GP_question
4096,1428101ffffdf34cc6c67a9987309582,60,GB,correct,correct,2983,incorrect,set_23,nonGP_improb_GP_question
4097,5b4d5f1aaaeef215da54f523307bee19,63,uk,correct,correct,6000,incorrect,set_23,nonGP_improb_GP_question
4098,c00ec215317f5949e032563faca44643,19,United Kingdom,correct,correct,1013,correct,set_26,nonGP_improb_GP_question
4099,7209bc10319b3444066f3c6df4ef40e5,29,nigeria,correct,correct,3533,correct,set_26,nonGP_improb_simple_question
4100,ea02e0a33c9fae8550544e0be9f78d2a,49,United States of America,correct,incorrect,2831,incorrect,set_23,nonGP_improb_GP_question
4101,dd49aa747e6ee095c551e9b742237048,61,United States,correct,correct,3587,correct,set_23,nonGP_improb_GP_question
4102,8cc8fc58574ca750e03b2b3b83b2e973,34,England,correct,correct,3156,correct,set_24,nonGP_prob_GP_question
4103,fa5de4af12ed1d2bca1b7d5ccf80acfa,34,United States ,correct,correct,3730,incorrect,set_23,nonGP_improb_GP_question
4104,a256d8ecfafed35a22fe5134e39ae088,25,USA,correct,correct,1889,correct,set_23,nonGP_improb_GP_question
4105,afad0adc0595de1d00acd144acd35aa3,29,United States,correct,correct,1385,correct,set_26,nonGP_improb_GP_question
4106,a4d3c5932a73ae749610ed00515a8a33,39,United Kingdom,correct,correct,2974,correct,set_23,nonGP_improb_GP_question
4107,29194f3c7429058e1a9f49f8a0dc68cc,38,United Kingdom,correct,correct,4662,correct,set_23,nonGP_improb_GP_question
4108,f1756a18ce0d5131d2f3a24f61a99cea,30,UK,correct,correct,1759,correct,set_26,nonGP_prob_simple_question
4109,8a29d2e4f46395a71c0f741f064f97c0,28,UK,correct,correct,1852,correct,set_27,nonGP_prob_simple_question
4110,cf433413e321f5d5624f21e2c1e59bc4,25,uk,incorrect,correct,1103,correct,set_30,GP_improb_simple_question
4111,9bd45f104689ba1db3c4d870bf8f29e6,55,United States,correct,correct,2498,correct,set_27,nonGP_improb_simple_question
4112,ce963318761993efd83a30ef46d8ffb3,28,Scotland,correct,correct,2188,correct,set_29,GP_improb_GP_question
4113,348608e5c4d91a17874ab31d8832852f,30,US,correct,correct,1569,correct,set_27,nonGP_improb_simple_question
4114,4be4a833cacba0999c99e78a7e926ed3,50,UK,correct,correct,885,correct,set_26,nonGP_improb_GP_question
4115,aef6bdc2a994ab9f4d0111eebd4a4e33,57,UK,correct,correct,2513,correct,set_26,nonGP_improb_GP_question
4116,b1ef82708b203a3951495ead7effd891,28,UK,correct,correct,4148,correct,set_23,nonGP_improb_GP_question
4117,6f10bec6ff5ae265877263d3f58669b4,40,UK,correct,correct,1995,incorrect,set_25,nonGP_prob_GP_question
4118,d6c2728f211c8152d6c51166f01ba525,41,Scotland%2C UK,correct,incorrect,2598,correct,set_11,GP_improb_GP_question
4119,1a7f097cfc06a521d4706ecae006ad8a,56,United States,correct,correct,3116,incorrect,set_29,nonGP_prob_GP_question
4120,e8ade1d0b83f67749a6d4f29d4c088f3,53,US,correct,correct,3389,correct,set_30,GP_improb_simple_question
4121,4af929996469d7601db9a2091d3adee8,63,uk,correct,correct,1487,correct,set_26,nonGP_prob_simple_question
4122,27241e6b07415ca8d0b0b986757b41e2,38,USA,correct,correct,2751,correct,set_40,nonGP_improb_simple_question
4123,47e512bc4d1417129e9851ed338b43be,37,US,correct,correct,2091,correct,set_38,nonGP_improb_simple_question
4124,1b42717a96d4aadf0f641e3c7e7f52fc,22,United States,correct,correct,1593,correct,set_38,nonGP_improb_simple_question
4125,3afd0862f48c908495a152e8a4fcfab5,22,England%2C United Kingdom,correct,correct,2608,correct,set_24,nonGP_prob_GP_question
4126,69e7b7376e80591ef8b7f7d41e6e60f7,27,United Kingdom,correct,correct,4981,correct,set_24,nonGP_prob_GP_question
4127,aca21e95e249672efca6697ecd3cc697,51,UK,correct,correct,2886,correct,set_26,nonGP_improb_GP_question
4128,48aa9d73f7b3f1797ce3a4a58783ce37,48,United Kingdom,correct,incorrect,1385,incorrect,set_37,GP_improb_GP_question
4129,994b6e376cb3570e40048629f5ce5387,55,United Kingdom,correct,correct,1295,correct,set_30,GP_improb_simple_question
4130,ff5eef257103bb6a761dbeebcaa448da,29,UK,correct,correct,1679,correct,set_hyp5_5,nonGP_reflexive_simple_question
4131,df34a026eebfbf4e64ae38b696e582e8,45,USA,correct,correct,1184,correct,set_40,nonGP_improb_simple_question
4132,b3e5a4a9880fae6b0e0ff18a59250f5d,59,United States,correct,correct,6000,incorrect,set_11,GP_improb_GP_question
4133,3d7293865691d0ad831a5f0d482ce0ef,50,US,correct,correct,1421,incorrect,set_39,nonGP_prob_GP_question
4134,9be35893467474f11797e59824f2ca70,32,USA,correct,correct,6000,incorrect,set_hyp5_2,nonGP_reflexive_GP_question
4135,48204f3654ee58f144c54e6fbec42fc1,22,USA,correct,correct,3397,incorrect,set_hyp5_2,nonGP_reflexive_GP_question
4136,9b5ef8467f670bd374c8d479b6d4f0ff,66,England,correct,correct,2643,correct,set_hyp5_2,nonGP_reflexive_GP_question
4137,5a5489319b03498400c91e32cee1fd7c,31,UK,correct,correct,1872,correct,set_37,GP_improb_GP_question
4138,a4b8d9de8f53c939f479a30afcb8811a,33,United States of America,correct,correct,1743,correct,set_hyp5_2,nonGP_reflexive_simple_question
4139,11df4c6e480d297a7504658bd87b9667,38,united kingdom,correct,correct,2081,correct,set_26,nonGP_improb_simple_question
4140,3a3490c169c44d093f319c15b495af63,34,USA,correct,correct,1293,correct,set_hyp5_5,nonGP_reflexive_simple_question
4141,c9ea30315f3741fe1d37d52e4169d664,64,United Kingdom,correct,incorrect,2118,correct,set_26,nonGP_improb_GP_question
4142,fce9426748d6e7d6e1c631d956c8f8c9,46,UK,correct,correct,3507,correct,set_26,nonGP_improb_GP_question
4143,d5aa790f34b9138b93296143e993094c,32,uk,correct,correct,2810,correct,set_30,GP_improb_simple_question
4144,88579626ed65dfc16cebf85d4a78df9a,39,USA,correct,correct,5280,correct,set_29,GP_improb_GP_question
4145,e1bfbe4776cd53ada6d7f694a0fbd61e,59,usa,correct,correct,2673,incorrect,set_11,GP_improb_GP_question
4146,a991f5e2fd24dc15486884e88ae64b0d,33,uk,correct,correct,1750,correct,set_13,GP_improb_simple_question
4147,fa6d8510bdc5133d79d0e83313c2a891,32,Nigeria,correct,correct,4068,correct,set_23,nonGP_improb_GP_question
4148,345781172526f67cf235b5937497b1ff,35,united kingdom,correct,correct,2057,incorrect,set_39,nonGP_prob_GP_question
4149,69a1541fe01b6c3a73f29aebdae2f856,26,USA,correct,correct,4829,incorrect,set_11,GP_improb_GP_question
4150,0fb6d87e94196fd2abc20d13da5f8409,57,Scotland,correct,correct,1791,correct,set_44,GP_prob_simple_question
4151,4ac03677d19ccfddf36eee7fa0b2065e,53,USA,correct,correct,4260,correct,set_11,GP_improb_GP_question
4152,905245b417ad4eb869409155dfab65ac,37,United States,correct,correct,2592,correct,set_26,nonGP_improb_GP_question
4153,fecba0503b1a4fa3d7e49ca3b98840d9,38,USA,correct,incorrect,1440,correct,set_hyp5_5,nonGP_reflexive_simple_question
4154,7e3184545837b6a39599a5927a3c983d,61,United Kingdom,correct,correct,1933,correct,set_hyp5_4,nonGP_reflexive_simple_question
4155,278173b46185e4a11f88eb0d2ede9c9a,42,uk,correct,correct,5211,correct,set_37,GP_improb_GP_question
4156,69415b9cdfd10da24a84e25103c0f678,31,UK,correct,correct,1095,correct,set_hyp5_4,nonGP_reflexive_simple_question
